date,cust_num,cust_name,item_id,amount,quantity,status,source,cust_parent_num,cust_parent_name,cust_segment,cust_channel,vividly_bucket,ppg,day_of_week,day_of_month,day_of_year,is_weekend,week_of_year,month_num,month_name,month_name_short,year,ship_month
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2268,252.0,9,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2090,0.0,12,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2223,866.25,16,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1184,Sales Samples,2090,0.0,12,closed,direct,1184,Wilde,No Segment,No Channel,Wilde,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1183,Marketing Samples,2091,0.0,1,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1003,Meijer,1463,272.0,20,closed,direct,1003,Meijer,Grocery,Retail,Meijer,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1003,Meijer,1467,272.0,20,closed,direct,1003,Meijer,Grocery,Retail,Meijer,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1002,Amazon,2209,224.94,6,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2275,252.0,9,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1002,Amazon,2213,753.4800000000001,52,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1183,Marketing Samples,1489,0.0,1,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1184,Sales Samples,1495,0.0,28,closed,direct,1184,Wilde,No Segment,No Channel,Wilde,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,1494,9.99,25,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1184,Sales Samples,2088,0.0,12,closed,direct,1184,Wilde,No Segment,No Channel,Wilde,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1184,Sales Samples,2104,0.0,2,closed,direct,1184,Wilde,No Segment,No Channel,Wilde,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1184,Sales Samples,2244,0.0,8,closed,direct,1184,Wilde,No Segment,No Channel,Wilde,1.34M,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1184,Sales Samples,2243,0.0,8,closed,direct,1184,Wilde,No Segment,No Channel,Wilde,1.34M,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1183,Marketing Samples,2089,0.0,1,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1184,Sales Samples,1497,0.0,28,closed,direct,1184,Wilde,No Segment,No Channel,Wilde,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2269,218.4,8,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1184,Sales Samples,2337,0.0,12,closed,direct,1184,Wilde,No Segment,No Channel,Wilde,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1015,Walmart,1457,16245.0,285,closed,direct,1015,Walmart,Mass,Retail,Walmart,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1183,Marketing Samples,1492,0.0,1,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1002,Amazon,2314,299.90000000000003,10,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1184,Sales Samples,1498,0.0,28,closed,direct,1184,Wilde,No Segment,No Channel,Wilde,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1003,Meijer,1470,576.0,12,closed,direct,1003,Meijer,Grocery,Retail,Meijer,1.34M,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1183,Marketing Samples,1499,0.0,45,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1011,Muscle Foods USA,1462,3264.0,240,closed,direct,1011,Muscle Foods,Fitness,AFH,Muscle Foods,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1011,Muscle Foods USA,1463,1632.0,120,closed,direct,1011,Muscle Foods,Fitness,AFH,Muscle Foods,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1011,Muscle Foods USA,2314,1632.0,120,closed,direct,1011,Muscle Foods,Fitness,AFH,Muscle Foods,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1011,Muscle Foods USA,1466,3264.0,240,closed,direct,1011,Muscle Foods,Fitness,AFH,Muscle Foods,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2266,198.0,2,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1015,Walmart,1456,10260.0,180,closed,direct,1015,Walmart,Mass,Retail,Walmart,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1002,Amazon,2224,1019.3200000000004,68,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2260,89.1,1,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1003,Meijer,1466,272.0,20,closed,direct,1003,Meijer,Grocery,Retail,Meijer,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1002,Amazon,2211,389.7400000000001,26,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1183,Marketing Samples,1495,0.0,45,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1183,Marketing Samples,1496,0.0,60,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1183,Marketing Samples,1498,0.0,45,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2259,99.0,1,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1107,KROGER/PEYTON/PHOENIX,1464,54.4,4,closed,dot,138995,Kroger,Grocery,Retail,dot_kroger,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,1490,39.96,4,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1002,Amazon,2332,1747.5400000000002,46,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1183,Marketing Samples,1497,0.0,45,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1011,Muscle Foods USA,1464,1632.0,120,closed,direct,1011,Muscle Foods,Fitness,AFH,Muscle Foods,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1184,Sales Samples,1499,0.0,16,closed,direct,1184,Wilde,No Segment,No Channel,Wilde,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1015,Walmart,1461,17328.0,304,closed,direct,1015,Walmart,Mass,Retail,Walmart,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1073,HOLIDAY WHOLESALE,1467,272.0,20,closed,dot,11796,Holiday Wholesale,Convenience,Retail,dot_other,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1011,Muscle Foods USA,1467,1632.0,120,closed,direct,1011,Muscle Foods,Fitness,AFH,Muscle Foods,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1003,Meijer,1469,288.0,6,closed,direct,1003,Meijer,Grocery,Retail,Meijer,1.34M,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1184,Sales Samples,1496,0.0,28,closed,direct,1184,Wilde,No Segment,No Channel,Wilde,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1002,Amazon,2205,179.95000000000002,5,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2242,112.1,2,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1183,Marketing Samples,1494,0.0,1,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,1489,39.96,4,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1009,Target,1469,20244.0,482,closed,direct,1009,Target,Mass,Retail,Target,1.34M,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2267,112.0,4,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1002,Amazon,2215,899.4000000000001,60,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2220,26.99,1,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,1492,19.98,2,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1002,Amazon,2212,337.32000000000005,23,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1146,SHOPIFY - WILDE WEB SITE,2217,26.99,1,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1036,EBY-BROWN/KNIGHTDALE,1463,272.0,20,closed,dot,7200,Eby-Brown,Convenience,Retail,dot_other,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1015,Walmart,1459,14991.0,263,closed,direct,1015,Walmart,Mass,Retail,Walmart,4.00S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1073,HOLIDAY WHOLESALE,1464,272.0,20,closed,dot,11796,Holiday Wholesale,Convenience,Retail,dot_other,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1071,MCLANE/C-STR/CAROLINA,1464,408.0,30,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1071,MCLANE/C-STR/CAROLINA,1465,272.0,20,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1039,GROCERY SUPPLY/SULPHUR SP,1352,297.6,8,closed,dot,138312,Grocery Supply,Grocery,Retail,dot_other,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1064,CORE-MARK/DENVER/AURORA,2605,1387.2,17,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1086,MCLANE/C-STR/WESTERN,1463,544.0,40,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1187,EBY-BROWN/AURORA,1464,272.0,20,closed,dot,7200,Eby-Brown,Convenience,Retail,dot_other,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1086,MCLANE/C-STR/WESTERN,1465,136.0,10,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1039,GROCERY SUPPLY/SULPHUR SP,1867,297.6,8,closed,dot,138312,Grocery Supply,Grocery,Retail,dot_other,2.25S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1107,KROGER/PEYTON/PHOENIX,1463,54.4,4,closed,dot,138995,Kroger,Grocery,Retail,dot_kroger,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1066,CORE-MARK/LAS VEGAS TWO,1464,108.8,8,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-23,1066,CORE-MARK/LAS VEGAS TWO,1463,122.4,9,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,1,23,23,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2233,422.59,8,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,1490,9.99,4,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1005,"Kehe Distributors, LLC",1467,272.0,20,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1005,"Kehe Distributors, LLC",1470,1440.0,30,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34M,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2261,564.3,6,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,2213,1188.18,82,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2259,287.1,3,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2219,80.97,3,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1005,"Kehe Distributors, LLC",1461,1995.0,35,closed,direct,132352,Kehe,Natural,Retail,Kehe,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1005,"Kehe Distributors, LLC",1472,1440.0,30,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34M,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2269,397.55,15,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,1489,29.97,3,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2232,277.3,5,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1183,Marketing Samples,1497,0.0,124,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1005,"Kehe Distributors, LLC",1468,1440.0,30,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34M,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2266,198.0,2,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,1492,29.97,3,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1183,Marketing Samples,2343,0.0,2,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1183,Marketing Samples,1493,0.0,11,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1005,"Kehe Distributors, LLC",1352,5952.0,160,closed,direct,132352,Kehe,Natural,Retail,Kehe,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2260,386.1,4,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,1463,179.94,6,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1027,SportLife Distribution,2314,3264.0,240,closed,direct,1027,SportLife,Fitness,AFH,SportLife,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2241,59.0,1,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,2214,777.97,53,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,2215,959.3600000000002,64,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,2314,329.89000000000004,11,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1027,SportLife Distribution,1462,816.0,60,closed,direct,1027,SportLife,Fitness,AFH,SportLife,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2220,134.95,5,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,2205,323.91,9,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2264,861.3,9,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,2212,343.37,24,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1005,"Kehe Distributors, LLC",1867,5952.0,160,closed,direct,132352,Kehe,Natural,Retail,Kehe,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1183,Marketing Samples,1499,0.0,1,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2271,165.2,6,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1183,Marketing Samples,1498,0.0,24,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,2207,739.8000000000001,20,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2263,287.1,3,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,2332,1671.5600000000002,44,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2217,134.95,5,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1183,Marketing Samples,1494,0.0,9,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1027,SportLife Distribution,1464,1632.0,120,closed,direct,1027,SportLife,Fitness,AFH,SportLife,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2221,620.7700000000001,23,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,1491,29.97,3,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1183,Marketing Samples,1495,0.0,123,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1027,SportLife Distribution,1465,816.0,60,closed,direct,1027,SportLife,Fitness,AFH,SportLife,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1183,Marketing Samples,1496,0.0,123,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,2224,1259.16,84,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1183,Marketing Samples,1489,0.0,13,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1005,"Kehe Distributors, LLC",1462,272.0,20,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1118,MCLANE/C-STR/SOUTHERN,1463,40.8,3,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1079,GIANT EAGLE/WASHINGTON,1463,542.216,40,closed,dot,208538,Giant Eagle,Convenience,Retail,dot_other,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1059,CORE-MARK/NEW ENGLAND,2605,571.2,7,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1079,GIANT EAGLE/WASHINGTON,1464,542.216,40,closed,dot,208538,Giant Eagle,Convenience,Retail,dot_other,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1081,MCLANE/C-STR/OHIO,1465,163.2,12,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1058,CORE-MARK/FORT WORTH,1464,27.2,2,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1059,CORE-MARK/NEW ENGLAND,1462,544.0,40,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,1494,59.94,6,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1050,CORE-MARK/NEW ENGLAND NOR,1462,272.0,20,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1062,MCLANE/C-STR/MIDWEST,1464,136.0,10,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1059,CORE-MARK/NEW ENGLAND,1464,816.0,60,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1057,CAPITOL DISTRIBUTING,1467,1632.0,120,closed,dot,129276,Capitol Distributing,Convenience,Retail,dot_other,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1059,CORE-MARK/NEW ENGLAND,1463,816.0,60,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1050,CORE-MARK/NEW ENGLAND NOR,1464,816.0,60,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1081,MCLANE/C-STR/OHIO,1464,544.0,40,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1058,CORE-MARK/FORT WORTH,1463,27.2,2,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,1465,839.7200000000001,28,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2267,316.37,12,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1106,KROGER/PEYTON/FOUNTAIN,1464,54.4,4,closed,dot,138995,Kroger,Grocery,Retail,dot_kroger,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1146,SHOPIFY - WILDE WEB SITE,2240,295.0,5,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1057,CAPITOL DISTRIBUTING,1462,816.0,60,closed,dot,129276,Capitol Distributing,Convenience,Retail,dot_other,1.34S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,2209,374.9,10,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1002,Amazon,2211,824.4500000000004,55,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1009,Target,2317,1932.0,46,closed,direct,1009,Target,Mass,Retail,Target,1.34M,2,24,24,0,4,1,January,Jan,2024,2024-01
2024-01-24,1005,"Kehe Distributors, LLC",1454,2976.0,80,closed,direct,132352,Kehe,Natural,Retail,Kehe,2.25S,2,24,24,0,4,1,January,Jan,2024,2024-01
