date,cust_num,cust_name,item_id,amount,quantity,status,source
2024-02-08,1002,Amazon,2213,840.4200000000001,58.0,closed,direct
2024-02-08,1015,Walmart,1457,12768.0,224.0,closed,direct
2024-02-08,1014,UNFI,1459,23940.0,420.0,closed,direct
2024-02-08,1002,Amazon,2216,1359.66,34.0,closed,direct
2024-02-08,1014,UNFI,1352,10416.0,280.0,closed,direct
2024-02-08,1002,Amazon,2215,809.4600000000002,54.0,closed,direct
2024-02-08,1002,Amazon,1464,29.99,1.0,closed,direct
2024-02-08,1183,Marketing Samples,1499,0.0,1.0,closed,direct
2024-02-08,1015,Walmart,1456,5187.0,91.0,closed,direct
2024-02-08,1183,Marketing Samples,1496,0.0,1.0,closed,direct
2024-02-08,1183,Marketing Samples,1495,0.0,1.0,closed,direct
2024-02-08,1008,Costco Wholesale,2084,110016.0,60.0,closed,direct
2024-02-08,1146,SHOPIFY - WILDE WEB SITE,2261,287.1,3.0,closed,direct
2024-02-08,1002,Amazon,2207,887.7600000000001,24.0,closed,direct
2024-02-08,1002,Amazon,2209,74.98,2.0,closed,direct
2024-02-08,1014,UNFI,1452,5952.0,160.0,closed,direct
2024-02-08,1146,SHOPIFY - WILDE WEB SITE,2233,327.45,6.0,closed,direct
2024-02-08,1146,SHOPIFY - WILDE WEB SITE,2217,53.98,2.0,closed,direct
2024-02-08,1014,UNFI,1458,7980.0,140.0,closed,direct
2024-02-08,1002,Amazon,2314,209.92999999999998,7.0,closed,direct
2024-02-08,1014,UNFI,1456,15960.0,280.0,closed,direct
2024-02-08,1015,Walmart,1459,10830.0,190.0,closed,direct
2024-02-08,1014,UNFI,1453,10416.0,280.0,closed,direct
2024-02-08,1146,SHOPIFY - WILDE WEB SITE,2269,274.4,10.0,closed,direct
2024-02-08,1002,Amazon,2214,281.81,19.0,closed,direct
2024-02-08,1146,SHOPIFY - WILDE WEB SITE,2231,107.96,4.0,closed,direct
2024-02-08,1146,SHOPIFY - WILDE WEB SITE,2242,224.2,4.0,closed,direct
2024-02-08,1146,SHOPIFY - WILDE WEB SITE,2263,287.1,3.0,closed,direct
2024-02-08,1002,Amazon,2211,509.6600000000002,34.0,closed,direct
2024-02-09,1183,Marketing Samples,1467,0.0,5.0,closed,direct
2024-02-09,1005,"Kehe Distributors, LLC",1462,3264.0,240.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2269,299.6,11.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2346,475.2,5.0,closed,direct
2024-02-09,1183,Marketing Samples,1461,0.0,1.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2223,1457.5,27.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2232,112.1,2.0,closed,direct
2024-02-09,1183,Marketing Samples,1465,0.0,5.0,closed,direct
2024-02-09,1183,Marketing Samples,1462,0.0,5.0,closed,direct
2024-02-09,1183,Marketing Samples,1457,0.0,1.0,closed,direct
2024-02-09,1183,Marketing Samples,1466,0.0,5.0,closed,direct
2024-02-09,1183,Marketing Samples,1352,0.0,2.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2264,366.29999999999995,4.0,closed,direct
2024-02-09,1183,Marketing Samples,1472,0.0,1.0,closed,direct
2024-02-09,1183,Marketing Samples,1867,0.0,2.0,closed,direct
2024-02-09,1183,Marketing Samples,1500,0.0,11.0,closed,direct
2024-02-09,1002,Amazon,2332,113.97,3.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2233,59.0,1.0,closed,direct
2024-02-09,1183,Marketing Samples,1499,0.0,11.0,closed,direct
2024-02-09,1184,Sales Samples,2088,0.0,12.0,closed,direct
2024-02-09,1015,Walmart,1456,15789.0,277.0,closed,direct
2024-02-09,1183,Marketing Samples,1489,0.0,3.0,closed,direct
2024-02-09,1184,Sales Samples,2089,0.0,12.0,closed,direct
2024-02-09,1183,Marketing Samples,1498,0.0,11.0,closed,direct
2024-02-09,1184,Sales Samples,2090,0.0,6.0,closed,direct
2024-02-09,1183,Marketing Samples,2336,0.0,2.0,closed,direct
2024-02-09,1009,Target,1452,4068.0,113.0,closed,direct
2024-02-09,1183,Marketing Samples,1464,0.0,5.0,closed,direct
2024-02-09,1183,Marketing Samples,1460,0.0,1.0,closed,direct
2024-02-09,1021,SnackTree International,1352,2668.8,80.0,closed,direct
2024-02-09,1183,Marketing Samples,1463,0.0,5.0,closed,direct
2024-02-09,1183,Marketing Samples,1470,0.0,1.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2275,246.39,9.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2231,53.98,2.0,closed,direct
2024-02-09,1021,SnackTree International,1454,1334.4,40.0,closed,direct
2024-02-09,1021,SnackTree International,1867,4003.2,120.0,closed,direct
2024-02-09,1002,Amazon,1462,29.99,1.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2241,225.09,4.0,closed,direct
2024-02-09,1002,Amazon,2224,1169.2200000000005,78.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2222,26.99,1.0,closed,direct
2024-02-09,1183,Marketing Samples,1454,0.0,2.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2271,193.2,7.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2268,330.4,12.0,closed,direct
2024-02-09,1183,Marketing Samples,1453,0.0,2.0,closed,direct
2024-02-09,1183,Marketing Samples,1456,0.0,1.0,closed,direct
2024-02-09,1183,Marketing Samples,1469,0.0,1.0,closed,direct
2024-02-09,1183,Marketing Samples,1468,0.0,1.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2240,59.0,1.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2242,295.0,5.0,closed,direct
2024-02-09,1009,Target,1453,4788.0,133.0,closed,direct
2024-02-09,1183,Marketing Samples,1458,0.0,1.0,closed,direct
2024-02-09,1002,Amazon,2216,1079.73,27.0,closed,direct
2024-02-09,1008,Costco Wholesale,1473,110016.0,60.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,1493,18.98,2.0,closed,direct
2024-02-09,1005,"Kehe Distributors, LLC",1463,1632.0,120.0,closed,direct
2024-02-09,1183,Marketing Samples,1459,0.0,1.0,closed,direct
2024-02-09,1002,Amazon,2215,674.5500000000001,45.0,closed,direct
2024-02-09,1183,Marketing Samples,1452,0.0,2.0,closed,direct
2024-02-09,1002,Amazon,2209,149.96,4.0,closed,direct
2024-02-09,1015,Walmart,1457,23484.0,412.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,1494,59.940000000000005,6.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,1491,59.940000000000005,6.0,closed,direct
2024-02-09,1183,Marketing Samples,2089,0.0,50.0,closed,direct
2024-02-09,1002,Amazon,1463,119.96,4.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,1492,29.97,3.0,closed,direct
2024-02-09,1183,Marketing Samples,1494,0.0,3.0,closed,direct
2024-02-09,1011,Muscle Foods USA,1465,1632.0,120.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2259,99.0,1.0,closed,direct
2024-02-09,1183,Marketing Samples,1491,0.0,3.0,closed,direct
2024-02-09,1002,Amazon,2214,413.72,28.0,closed,direct
2024-02-09,1002,Amazon,2205,179.95000000000002,5.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2219,80.97,3.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2260,198.0,2.0,closed,direct
2024-02-09,1183,Marketing Samples,1497,0.0,36.0,closed,direct
2024-02-09,1015,Walmart,1461,22287.0,391.0,closed,direct
2024-02-09,1184,Sales Samples,2316,0.0,4.0,closed,direct
2024-02-09,1184,Sales Samples,2337,0.0,6.0,closed,direct
2024-02-09,1016,Harris Teeter,1464,5440.0,400.0,closed,direct
2024-02-09,1002,Amazon,2207,702.8100000000001,19.0,closed,direct
2024-02-09,1183,Marketing Samples,1492,0.0,3.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2217,80.97,3.0,closed,direct
2024-02-09,1002,Amazon,2314,269.91,9.0,closed,direct
2024-02-09,1016,Harris Teeter,1467,5440.0,400.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2221,188.92999999999998,7.0,closed,direct
2024-02-09,1183,Marketing Samples,1490,0.0,6.0,closed,direct
2024-02-09,1016,Harris Teeter,1463,5440.0,400.0,closed,direct
2024-02-09,1009,Target,1867,4752.0,132.0,closed,direct
2024-02-09,1183,Marketing Samples,1493,0.0,3.0,closed,direct
2024-02-09,1002,Amazon,2213,724.5,50.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,1490,9.99,1.0,closed,direct
2024-02-09,1184,Sales Samples,1499,0.0,8.0,closed,direct
2024-02-09,1184,Sales Samples,2091,0.0,6.0,closed,direct
2024-02-09,1184,Sales Samples,2092,0.0,6.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,1496,0.0,12.0,closed,direct
2024-02-09,1183,Marketing Samples,1496,0.0,51.0,closed,direct
2024-02-09,1009,Target,2317,924.0,22.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2261,188.1,2.0,closed,direct
2024-02-09,1183,Marketing Samples,1495,0.0,36.0,closed,direct
2024-02-09,1002,Amazon,1464,119.96,4.0,closed,direct
2024-02-09,1184,Sales Samples,1495,0.0,4.0,closed,direct
2024-02-09,1002,Amazon,2211,374.7500000000001,25.0,closed,direct
2024-02-09,1184,Sales Samples,1500,0.0,8.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,1489,9.99,1.0,closed,direct
2024-02-09,1002,Amazon,2212,113.96000000000001,8.0,closed,direct
2024-02-09,1183,Marketing Samples,2343,0.0,3.0,closed,direct
2024-02-09,1005,"Kehe Distributors, LLC",1467,3264.0,240.0,closed,direct
2024-02-09,1183,Marketing Samples,2317,0.0,1.0,closed,direct
2024-02-09,1183,Marketing Samples,2316,0.0,51.0,closed,direct
2024-02-09,1184,Sales Samples,1497,0.0,8.0,closed,direct
2024-02-09,1183,Marketing Samples,2314,0.0,5.0,closed,direct
2024-02-09,1184,Sales Samples,1498,0.0,4.0,closed,direct
2024-02-09,1011,Muscle Foods USA,1463,3264.0,240.0,closed,direct
2024-02-09,1011,Muscle Foods USA,1464,3264.0,240.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2266,89.1,1.0,closed,direct
2024-02-09,1184,Sales Samples,1496,0.0,8.0,closed,direct
2024-02-09,1146,SHOPIFY - WILDE WEB SITE,2267,162.4,6.0,closed,direct
2024-02-09,1011,Muscle Foods USA,1466,1632.0,120.0,closed,direct
2024-02-09,1183,Marketing Samples,2331,0.0,1.0,closed,direct
2024-02-09,1015,Walmart,1459,24054.0,422.0,closed,direct
2024-02-10,1002,Amazon,1464,29.99,1.0,closed,direct
2024-02-10,1002,Amazon,2332,1329.65,35.0,closed,direct
2024-02-10,1002,Amazon,1463,89.97,3.0,closed,direct
2024-02-10,1002,Amazon,1462,59.98,2.0,closed,direct
2024-02-10,1002,Amazon,2314,209.91,7.0,closed,direct
2024-02-11,1002,Amazon,2332,1481.6100000000001,39.0,closed,direct
2024-02-11,1002,Amazon,2314,269.83,9.0,closed,direct
2024-02-11,1002,Amazon,1463,149.95,5.0,closed,direct
2024-02-11,1002,Amazon,1464,59.98,2.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1456,15960.0,280.0,closed,direct
2024-02-12,1004,DOT Foods,1462,2995.2,240.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1453,4166.4,112.0,closed,direct
2024-02-12,1183,Marketing Samples,1491,0.0,13.0,closed,direct
2024-02-12,1002,Amazon,2314,149.9,5.0,closed,direct
2024-02-12,1183,Marketing Samples,1494,0.0,6.0,closed,direct
2024-02-12,1015,Walmart,1457,5301.0,93.0,closed,direct
2024-02-12,1004,DOT Foods,1352,2696.0,80.0,closed,direct
2024-02-12,1004,DOT Foods,1467,2995.2,240.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1458,7980.0,140.0,closed,direct
2024-02-12,1009,Target,1468,3570.0,85.0,closed,direct
2024-02-12,1002,Amazon,2213,1651.8600000000004,114.0,closed,direct
2024-02-12,1183,Marketing Samples,1496,0.0,20.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1459,7980.0,140.0,closed,direct
2024-02-12,1009,Target,1867,1620.0,45.0,closed,direct
2024-02-12,1004,DOT Foods,1453,2696.0,80.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1461,3990.0,70.0,closed,direct
2024-02-12,1146,SHOPIFY - WILDE WEB SITE,1497,0.0,8.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1352,3571.2,96.0,closed,direct
2024-02-12,1002,Amazon,2212,382.29,26.0,closed,direct
2024-02-12,1015,Walmart,1461,5244.0,92.0,closed,direct
2024-02-12,1183,Marketing Samples,1490,0.0,12.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1463,3264.0,240.0,closed,direct
2024-02-12,1183,Marketing Samples,1493,0.0,8.0,closed,direct
2024-02-12,1004,DOT Foods,1867,1348.0,40.0,closed,direct
2024-02-12,1009,Target,1470,3360.0,80.0,closed,direct
2024-02-12,1002,Amazon,2205,431.88000000000005,12.0,closed,direct
2024-02-12,1183,Marketing Samples,1489,0.0,11.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1454,595.2,16.0,closed,direct
2024-02-12,1183,Marketing Samples,2343,0.0,3.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",2314,1632.0,120.0,closed,direct
2024-02-12,1002,Amazon,2216,2599.3500000000004,65.0,closed,direct
2024-02-12,1183,Marketing Samples,1492,0.0,6.0,closed,direct
2024-02-12,1009,Target,1469,3948.0,94.0,closed,direct
2024-02-12,1009,Target,1452,1188.0,33.0,closed,direct
2024-02-12,1002,Amazon,2211,1124.25,75.0,closed,direct
2024-02-12,1009,Target,2317,1344.0,32.0,closed,direct
2024-02-12,1004,DOT Foods,1463,2995.2,240.0,closed,direct
2024-02-12,1002,Amazon,1462,119.96,4.0,closed,direct
2024-02-12,1002,Amazon,2207,1035.72,28.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1460,1995.0,35.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",2331,3990.0,70.0,closed,direct
2024-02-12,1015,Walmart,1459,7011.0,123.0,closed,direct
2024-02-12,1004,DOT Foods,1464,11980.8,960.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1472,7200.0,150.0,closed,direct
2024-02-12,1002,Amazon,2215,1154.23,77.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1867,297.6,8.0,closed,direct
2024-02-12,1146,SHOPIFY - WILDE WEB SITE,1494,0.0,12.0,closed,direct
2024-02-12,1183,Marketing Samples,1495,0.0,20.0,closed,direct
2024-02-12,1002,Amazon,1465,29.99,1.0,closed,direct
2024-02-12,1002,Amazon,2214,622.08,42.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1465,816.0,60.0,closed,direct
2024-02-12,1002,Amazon,2332,1899.5000000000002,50.0,closed,direct
2024-02-12,1009,Target,1453,1512.0,42.0,closed,direct
2024-02-12,1183,Marketing Samples,1497,0.0,20.0,closed,direct
2024-02-12,1002,Amazon,2209,337.41,9.0,closed,direct
2024-02-12,1183,Marketing Samples,1498,0.0,20.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1464,1632.0,120.0,closed,direct
2024-02-12,1015,Walmart,1456,2907.0,51.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1452,892.8,24.0,closed,direct
2024-02-12,1002,Amazon,2224,1618.92,108.0,closed,direct
2024-02-12,1005,"Kehe Distributors, LLC",1457,15960.0,280.0,closed,direct
2024-02-12,1146,SHOPIFY - WILDE WEB SITE,1492,0.0,12.0,closed,direct
2024-02-12,1004,DOT Foods,1454,1348.0,40.0,closed,direct
2024-02-12,1183,Marketing Samples,1500,0.0,20.0,closed,direct
2024-02-12,1183,Marketing Samples,1499,0.0,20.0,closed,direct
2024-02-13,1001,DPI Specialty Foods,1453,2976.0,80.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2232,348.1,6.0,closed,direct
2024-02-13,1005,"Kehe Distributors, LLC",1458,1995.0,35.0,closed,direct
2024-02-13,1005,"Kehe Distributors, LLC",1452,1488.0,40.0,closed,direct
2024-02-13,1002,Amazon,2214,488.66999999999996,33.0,closed,direct
2024-02-13,1183,Marketing Samples,2089,0.0,1.0,closed,direct
2024-02-13,1002,Amazon,1463,29.99,1.0,closed,direct
2024-02-13,1005,"Kehe Distributors, LLC",1463,544.0,40.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2269,140.0,5.0,closed,direct
2024-02-13,1002,Amazon,2205,143.96,4.0,closed,direct
2024-02-13,1005,"Kehe Distributors, LLC",1456,1995.0,35.0,closed,direct
2024-02-13,1001,DPI Specialty Foods,1454,1488.0,40.0,closed,direct
2024-02-13,1005,"Kehe Distributors, LLC",1462,1632.0,120.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2221,107.96,4.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2267,187.6,7.0,closed,direct
2024-02-13,1183,Marketing Samples,2092,0.0,1.0,closed,direct
2024-02-13,1002,Amazon,2215,899.4000000000002,60.0,closed,direct
2024-02-13,1002,Amazon,1464,149.95,5.0,closed,direct
2024-02-13,1183,Marketing Samples,2337,0.0,1.0,closed,direct
2024-02-13,1009,Target,1468,12474.0,297.0,closed,direct
2024-02-13,1002,Amazon,2207,961.74,26.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2266,99.0,1.0,closed,direct
2024-02-13,1002,Amazon,1462,59.98,2.0,closed,direct
2024-02-13,1002,Amazon,2314,149.91,5.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2275,299.6,11.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2241,112.1,2.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2219,53.98,2.0,closed,direct
2024-02-13,1009,Target,1469,12012.0,286.0,closed,direct
2024-02-13,1005,"Kehe Distributors, LLC",1472,1440.0,30.0,closed,direct
2024-02-13,1002,Amazon,2224,1648.9,110.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2268,112.0,4.0,closed,direct
2024-02-13,1005,"Kehe Distributors, LLC",1453,2976.0,80.0,closed,direct
2024-02-13,1009,Target,1453,6660.0,185.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2271,78.4,3.0,closed,direct
2024-02-13,1002,Amazon,2213,898.3800000000001,62.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2233,224.2,4.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2280,100.76,4.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2242,831.9000000000001,15.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2223,1254.0,24.0,closed,direct
2024-02-13,1183,Marketing Samples,2091,0.0,1.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2260,287.1,3.0,closed,direct
2024-02-13,1009,Target,2317,4494.0,107.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2217,80.97,3.0,closed,direct
2024-02-13,1008,Costco Wholesale,1473,165024.0,90.0,closed,direct
2024-02-13,1009,Target,1867,6300.0,175.0,closed,direct
2024-02-13,1005,"Kehe Distributors, LLC",1454,1488.0,40.0,closed,direct
2024-02-13,1008,Costco Wholesale,2084,220032.0,120.0,closed,direct
2024-02-13,1001,DPI Specialty Foods,1867,1488.0,40.0,closed,direct
2024-02-13,1005,"Kehe Distributors, LLC",1352,1488.0,40.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2263,287.1,3.0,closed,direct
2024-02-13,1002,Amazon,2216,2519.3700000000003,63.0,closed,direct
2024-02-13,1002,Amazon,2209,74.98,2.0,closed,direct
2024-02-13,1002,Amazon,2212,383.78000000000003,26.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2264,297.0,3.0,closed,direct
2024-02-13,1002,Amazon,1465,89.97,3.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2259,287.1,3.0,closed,direct
2024-02-13,1183,Marketing Samples,1500,0.0,1.0,closed,direct
2024-02-13,1009,Target,1452,5760.0,160.0,closed,direct
2024-02-13,1183,Marketing Samples,2090,0.0,1.0,closed,direct
2024-02-13,1005,"Kehe Distributors, LLC",1467,3264.0,240.0,closed,direct
2024-02-13,1002,Amazon,2332,1937.4900000000002,51.0,closed,direct
2024-02-13,1002,Amazon,2211,674.5500000000003,45.0,closed,direct
2024-02-13,1183,Marketing Samples,2088,0.0,1.0,closed,direct
2024-02-13,1009,Target,1470,9324.0,222.0,closed,direct
2024-02-13,1146,SHOPIFY - WILDE WEB SITE,2346,1247.4,13.0,closed,direct
2024-02-14,1002,Amazon,1463,269.90999999999997,9.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2241,159.3,3.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2260,89.1,1.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2223,756.25,14.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2263,495.0,5.0,closed,direct
2024-02-14,1002,Amazon,2216,839.7900000000001,21.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2217,80.97,3.0,closed,direct
2024-02-14,1184,Sales Samples,1498,0.0,4.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2268,106.4,4.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2267,131.57999999999998,5.0,closed,direct
2024-02-14,1009,Target,2317,7896.0,188.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2232,330.4,6.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2275,265.98,10.0,closed,direct
2024-02-14,1184,Sales Samples,1497,0.0,4.0,closed,direct
2024-02-14,1009,Target,1867,2556.0,71.0,closed,direct
2024-02-14,1002,Amazon,2215,494.6700000000001,33.0,closed,direct
2024-02-14,1002,Amazon,2213,811.44,56.0,closed,direct
2024-02-14,1002,Amazon,2314,329.72999999999996,11.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2261,178.2,2.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2346,495.0,5.0,closed,direct
2024-02-14,1002,Amazon,1464,149.95,5.0,closed,direct
2024-02-14,1184,Sales Samples,1499,0.0,4.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2233,53.1,1.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2259,241.2,3.0,closed,direct
2024-02-14,1009,Target,1453,3168.0,88.0,closed,direct
2024-02-14,1009,Target,1469,8400.0,200.0,closed,direct
2024-02-14,1008,Costco Wholesale,2084,110016.0,60.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2264,198.0,2.0,closed,direct
2024-02-14,1184,Sales Samples,1496,0.0,4.0,closed,direct
2024-02-14,1009,Target,1468,8820.0,210.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2240,213.14000000000001,4.0,closed,direct
2024-02-14,1002,Amazon,1465,29.99,1.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2271,212.8,8.0,closed,direct
2024-02-14,1002,Amazon,2224,1049.3000000000002,70.0,closed,direct
2024-02-14,1002,Amazon,2207,480.87,13.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2269,106.4,4.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2242,106.2,2.0,closed,direct
2024-02-14,1006,GNC,1464,1632.0,120.0,closed,direct
2024-02-14,1002,Amazon,2212,179.88,12.0,closed,direct
2024-02-14,1002,Amazon,1462,29.99,1.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2220,53.98,2.0,closed,direct
2024-02-14,1002,Amazon,2211,449.70000000000016,30.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2280,75.57000000000001,3.0,closed,direct
2024-02-14,1006,GNC,1463,3264.0,240.0,closed,direct
2024-02-14,1184,Sales Samples,1500,0.0,4.0,closed,direct
2024-02-14,1009,Target,1452,2736.0,76.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2219,26.99,1.0,closed,direct
2024-02-14,1184,Sales Samples,2316,0.0,4.0,closed,direct
2024-02-14,1146,SHOPIFY - WILDE WEB SITE,2266,356.4,4.0,closed,direct
2024-02-14,1002,Amazon,2214,314.79,21.0,closed,direct
2024-02-14,1002,Amazon,2332,3267.1400000000003,86.0,closed,direct
2024-02-14,1009,Target,1470,7266.0,173.0,closed,direct
2024-02-14,1002,Amazon,1467,29.99,1.0,closed,direct
2024-02-14,1184,Sales Samples,1495,0.0,4.0,closed,direct
2024-02-15,1002,Amazon,1465,59.98,2.0,closed,direct
2024-02-15,1009,Target,1470,1428.0,34.0,closed,direct
2024-02-15,1009,Target,1469,1680.0,40.0,closed,direct
2024-02-15,1002,Amazon,2314,329.58000000000004,11.0,closed,direct
2024-02-15,1009,Target,2317,1806.0,43.0,closed,direct
2024-02-15,1002,Amazon,1462,59.98,2.0,closed,direct
2024-02-15,1002,Amazon,1464,59.98,2.0,closed,direct
2024-02-15,1002,Amazon,1463,119.96,4.0,closed,direct
2024-02-15,1002,Amazon,2332,2203.4199999999996,58.0,closed,direct
2024-02-15,1009,Target,1468,1302.0,31.0,closed,direct
2024-02-16,1002,Amazon,2209,262.43,7.0,closed,direct
2024-02-16,1146,SHOPIFY - WILDE WEB SITE,2223,1454.75,27.0,closed,direct
2024-02-16,1002,Amazon,2205,431.88000000000005,12.0,closed,direct
2024-02-16,1002,Amazon,2314,599.18,20.0,closed,direct
2024-02-16,1008,Costco Wholesale,1473,385056.0,210.0,closed,direct
2024-02-16,1009,Target,1469,1260.0,30.0,closed,direct
2024-02-16,1146,SHOPIFY - WILDE WEB SITE,2220,53.98,2.0,closed,direct
2024-02-16,1183,Marketing Samples,1492,0.0,1.0,closed,direct
2024-02-16,1146,SHOPIFY - WILDE WEB SITE,2217,80.97,3.0,closed,direct
2024-02-16,1005,"Kehe Distributors, LLC",1464,1360.0,100.0,closed,direct
2024-02-16,1146,SHOPIFY - WILDE WEB SITE,2089,0.0,3.0,closed,direct
2024-02-16,1146,SHOPIFY - WILDE WEB SITE,2268,324.79999999999995,12.0,closed,direct
2024-02-16,1146,SHOPIFY - WILDE WEB SITE,2260,178.2,2.0,closed,direct
2024-02-16,1005,"Kehe Distributors, LLC",1456,2793.0,49.0,closed,direct
2024-02-16,1183,Marketing Samples,1491,0.0,1.0,closed,direct
2024-02-16,1002,Amazon,1467,2608.1299999999974,87.0,closed,direct
2024-02-16,1005,"Kehe Distributors, LLC",1453,2976.0,80.0,closed,direct
2024-02-16,1183,Marketing Samples,1490,0.0,1.0,closed,direct
2024-02-16,1005,"Kehe Distributors, LLC",1461,3192.0,56.0,closed,direct
